Building,Horizon_h,datetime,Model,actual_kwh,pred_kwh,abs_error_kwh,week_start,week_end,week_variance_kwh2
U05,1,2024-01-03 10:00:00,Persistence_week,345.0000000001427,162.6666666666372,182.33333333350546,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-03 11:00:00,Persistence_week,330.9999999999062,158.3333333332923,172.6666666666139,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-03 12:00:00,Persistence_week,324.083333333351,155.8333333333328,168.2500000000182,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-03 13:00:00,Persistence_week,305.2500000000568,154.7500000001029,150.4999999999539,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-03 14:00:00,Persistence_week,293.33333333333303,157.2499999999088,136.08333333342424,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-03 15:00:00,Persistence_week,297.6666666667169,160.2500000000146,137.41666666670227,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-03 16:00:00,Persistence_week,285.3333333333152,163.638888888947,121.69444444436817,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-03 17:00:00,Persistence_week,264.16666666663417,165.7777777778228,98.38888888881138,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-03 18:00:00,Persistence_week,233.9999999999973,148.66666666662633,85.33333333337097,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-03 19:00:00,Persistence_week,172.3333333332934,106.1111111110525,66.22222222224092,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-03 20:00:00,Persistence_week,152.1666666666776,89.8888888888566,62.277777777821,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-03 21:00:00,Persistence_week,140.49999999997178,73.3333333334762,67.16666666649557,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-03 22:00:00,Persistence_week,134.3333333333269,61.3333333331764,73.0000000001505,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-03 23:00:00,Persistence_week,137.333333333415,55.6666666666849,81.6666666667301,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 00:00:00,Persistence_week,138.8333333334168,52.3333333333582,86.50000000005859,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 01:00:00,Persistence_week,145.4999999997941,54.6666666666979,90.83333333309622,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 02:00:00,Persistence_week,166.0000000000527,57.9999999999598,108.0000000000929,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 03:00:00,Persistence_week,162.0000000000763,60.666666666683895,101.33333333339242,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 04:00:00,Persistence_week,160.3333333332157,64.3333333332867,95.999999999929,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 05:00:00,Persistence_week,191.66666666674809,83.6666666666614,108.00000000008669,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 06:00:00,Persistence_week,246.9999999999391,102.1666666667036,144.8333333332355,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 07:00:00,Persistence_week,328.0000000000245,146.3333333334056,181.6666666666189,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 08:00:00,Persistence_week,335.9999999999923,152.6666666665406,183.33333333345172,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 09:00:00,Persistence_week,340.66666666672677,166.33333333342202,174.33333333330475,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 10:00:00,Persistence_week,340.333333333322,167.3333333333087,173.0000000000133,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 11:00:00,Persistence_week,330.9999999999657,167.3333333333557,163.66666666661,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 12:00:00,Persistence_week,307.9999999999758,160.9999999999685,147.00000000000728,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 13:00:00,Persistence_week,298.6666666666844,156.2499999999342,142.41666666675022,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 14:00:00,Persistence_week,276.9999999999679,154.2500000000402,122.7499999999277,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 15:00:00,Persistence_week,282.3333333333811,151.33333333334681,131.0000000000343,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 16:00:00,Persistence_week,271.6666666666096,150.3333333333678,121.33333333324182,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 17:00:00,Persistence_week,249.3333333333964,150.6666666666589,98.66666666673751,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 18:00:00,Persistence_week,225.7500000000041,143.6666666666166,82.08333333338749,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 19:00:00,Persistence_week,168.9999999999711,108.6666666667408,60.3333333332303,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 20:00:00,Persistence_week,145.250000000102,86.6666666665807,58.58333333352131,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 21:00:00,Persistence_week,126.49999999993699,68.0000000001328,58.49999999980419,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 22:00:00,Persistence_week,121.16666666666109,59.6666666665681,61.50000000009299,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-04 23:00:00,Persistence_week,131.6666666666393,54.0000000000944,77.66666666654488,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 00:00:00,Persistence_week,129.0000000000359,54.0833333332813,74.9166666667546,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 01:00:00,Persistence_week,141.0000000000479,58.3333333333646,82.66666666668328,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 02:00:00,Persistence_week,142.9166666666033,59.3333333333703,83.58333333323301,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 03:00:00,Persistence_week,146.41666666663062,59.3333333332353,87.08333333339532,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 04:00:00,Persistence_week,146.0000000000318,63.333333333370696,82.66666666666111,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 05:00:00,Persistence_week,171.333333333286,80.66666666669681,90.66666666658918,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 06:00:00,Persistence_week,229.333333333332,101.3333333332431,128.0000000000889,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 07:00:00,Persistence_week,305.0000000000121,133.5833333334477,171.4166666665644,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 08:00:00,Persistence_week,304.0000000000331,133.24999999990789,170.7500000001252,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 09:00:00,Persistence_week,315.3333333333137,143.1666666667217,172.166666666592,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 10:00:00,Persistence_week,296.83333333338703,129.9999999999528,166.83333333343424,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 11:00:00,Persistence_week,273.9999999999698,137.5833333333034,136.41666666666643,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 12:00:00,Persistence_week,259.499999999937,133.25000000009348,126.24999999984354,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 13:00:00,Persistence_week,257.50000000008913,132.8333333332247,124.66666666686444,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 14:00:00,Persistence_week,241.9999999998845,131.000000000089,110.9999999997955,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 15:00:00,Persistence_week,258.00000000001774,128.16666666663758,129.83333333338015,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 16:00:00,Persistence_week,275.0000000000403,125.16666666663839,149.83333333340192,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 17:00:00,Persistence_week,239.0000000000265,116.8333333333642,122.1666666666623,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 18:00:00,Persistence_week,185.9999999999706,109.5000000000609,76.49999999990972,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 19:00:00,Persistence_week,121.0000000000857,74.99999999998951,46.00000000009619,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 20:00:00,Persistence_week,119.4999999999719,63.9999999999796,55.499999999992305,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 21:00:00,Persistence_week,105.50000000013159,54.333333333318,51.16666666681359,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 22:00:00,Persistence_week,105.9999999998027,49.4166666666293,56.5833333331734,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-05 23:00:00,Persistence_week,114.4999999999702,45.2500000000704,69.2499999998998,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 00:00:00,Persistence_week,128.0000000001351,42.49999999994,85.50000000019509,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 01:00:00,Persistence_week,135.2499999999841,46.499999999969695,88.75000000001441,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 02:00:00,Persistence_week,134.75000000004212,48.5000000000255,86.25000000001663,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 03:00:00,Persistence_week,143.3333333332624,50.1666666666933,93.1666666665691,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 04:00:00,Persistence_week,156.0000000000228,54.9999999999961,101.00000000002669,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 05:00:00,Persistence_week,164.66666666658992,68.9333333333355,95.73333333325442,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 06:00:00,Persistence_week,178.6666666666994,70.3999999999531,108.2666666667463,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 07:00:00,Persistence_week,196.0000000000548,66.60000000003751,129.4000000000173,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 08:00:00,Persistence_week,177.3333333333004,62.000000000045496,115.3333333332549,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 09:00:00,Persistence_week,214.3333333334247,59.9999999999383,154.3333333334864,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 10:00:00,Persistence_week,199.66666666660421,60.0000000000271,139.6666666665771,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 11:00:00,Persistence_week,183.9999999999975,56.6666666666035,127.333333333394,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 12:00:00,Persistence_week,170.6666666666292,54.083333333338096,116.58333333329111,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 13:00:00,Persistence_week,177.3333333332294,54.2500000000707,123.0833333331587,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 14:00:00,Persistence_week,170.0000000000896,57.6666666665808,112.33333333350882,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 15:00:00,Persistence_week,159.3333333333291,57.6666666667318,101.66666666659731,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 16:00:00,Persistence_week,170.0000000000399,67.1666666665942,102.83333333344571,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 17:00:00,Persistence_week,180.33333333332192,74.49999999999329,105.83333333332862,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 18:00:00,Persistence_week,146.66666666666382,74.00000000009311,72.6666666665707,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 19:00:00,Persistence_week,121.3333333332933,71.0000000000077,50.333333333285594,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 20:00:00,Persistence_week,134.8333333334102,73.66666666652131,61.16666666688889,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 21:00:00,Persistence_week,143.0000000000681,71.0000000000725,71.9999999999956,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 22:00:00,Persistence_week,140.99999999996447,68.0000000000795,72.99999999988498,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-06 23:00:00,Persistence_week,128.9999999998876,74.8333333332942,54.166666666593386,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 00:00:00,Persistence_week,130.00000000009928,74.4999999999507,55.500000000148574,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 01:00:00,Persistence_week,134.0000000000092,78.3333333333224,55.66666666668681,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 02:00:00,Persistence_week,139.4999999998836,87.6666666666343,51.833333333249314,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 03:00:00,Persistence_week,157.00000000002402,90.6666666667446,66.33333333327941,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 04:00:00,Persistence_week,147.4999999999857,97.66666666662881,49.83333333335689,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 05:00:00,Persistence_week,179.5000000000008,111.00000000009561,68.49999999990519,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 06:00:00,Persistence_week,164.5000000001273,119.1666666665822,45.3333333335451,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 07:00:00,Persistence_week,165.2499999998911,155.5000000000674,9.7499999998237,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 08:00:00,Persistence_week,166.49999999997868,123.3333333332673,43.16666666671138,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 09:00:00,Persistence_week,203.0000000000669,104.6666666666764,98.3333333333905,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 10:00:00,Persistence_week,187.0000000000073,96.6666666666844,90.3333333333229,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 11:00:00,Persistence_week,175.9999999998989,103.00000000000149,72.99999999989741,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 12:00:00,Persistence_week,159.5000000000164,110.6666666667059,48.833333333310506,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 13:00:00,Persistence_week,158.5000000000445,100.26666666659071,58.2333333334538,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 14:00:00,Persistence_week,149.0000000000257,92.9000000000499,56.09999999997579,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 15:00:00,Persistence_week,143.5000000000208,94.16666666664051,49.333333333380295,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 16:00:00,Persistence_week,164.4166666666593,106.000000000054,58.416666666605295,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 17:00:00,Persistence_week,192.0000000000259,113.5833333332483,78.41666666677759,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 18:00:00,Persistence_week,144.6666666666622,103.2500000001412,41.416666666520996,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 19:00:00,Persistence_week,119.6666666666201,94.8333333332307,24.833333333389405,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 20:00:00,Persistence_week,124.6666666666262,97.0000000001078,27.666666666518395,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 21:00:00,Persistence_week,135.66666666665918,100.9999999998418,34.66666666681738,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 22:00:00,Persistence_week,135.00000000008862,98.6666666667943,36.33333333329432,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-07 23:00:00,Persistence_week,131.9999999999872,87.3333333332233,44.666666666763916,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 00:00:00,Persistence_week,130.6666666665945,103.3333333333201,27.333333333274396,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 01:00:00,Persistence_week,140.333333333344,99.0000000001058,41.3333333332382,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 02:00:00,Persistence_week,140.3333333333023,93.3333333332626,47.000000000039705,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 03:00:00,Persistence_week,154.3333333334144,102.7500000000465,51.583333333367904,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 04:00:00,Persistence_week,190.6666666666687,107.2499999999259,83.4166666667428,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 05:00:00,Persistence_week,257.91666666666566,116.0000000000121,141.91666666665355,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 06:00:00,Persistence_week,245.4166666666353,136.0000000000596,109.41666666657571,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 07:00:00,Persistence_week,260.0000000000397,158.3333333332737,101.66666666676596,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 08:00:00,Persistence_week,240.33333333337032,112.3333333334271,127.99999999994321,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 09:00:00,Persistence_week,227.333333333255,109.99999999989191,117.3333333333631,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 10:00:00,Persistence_week,223.0000000000167,115.3333333334245,107.6666666665922,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 11:00:00,Persistence_week,213.3333333333809,110.3333333332692,103.0000000001117,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 12:00:00,Persistence_week,191.3333333333433,84.666666666739,106.66666666660429,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 13:00:00,Persistence_week,169.3333333333875,89.33333333321241,80.00000000017508,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 14:00:00,Persistence_week,173.6666666666257,106.0000000000869,67.6666666665388,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 15:00:00,Persistence_week,179.6666666665629,123.3333333333268,56.333333333236084,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 16:00:00,Persistence_week,168.33333333350788,129.0000000000795,39.333333333428385,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 17:00:00,Persistence_week,155.6666666665309,125.33333333327951,30.333333333251375,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 18:00:00,Persistence_week,146.66666666670642,133.49999999998192,13.166666666724495,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 19:00:00,Persistence_week,115.6666666667129,134.1666666666077,18.49999999989481,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 20:00:00,Persistence_week,106.3333333332856,136.0000000000276,29.666666666742003,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 21:00:00,Persistence_week,86.33333333329051,133.9999999999959,47.666666666705396,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 22:00:00,Persistence_week,55.0000000000778,135.33333333331572,80.33333333323793,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-08 23:00:00,Persistence_week,60.333333333272,123.6666666667503,63.3333333334783,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-09 00:00:00,Persistence_week,71.3333333333059,133.9999999999932,62.666666666687306,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-09 01:00:00,Persistence_week,77.6666666666443,151.6666666666237,73.99999999997941,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-09 02:00:00,Persistence_week,76.0000000000573,155.6666666666997,79.66666666664241,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
U05,1,2024-01-09 03:00:00,Persistence_week,82.5000000000057,156.6666666666192,74.1666666666135,2024-01-03 06:00:00,2024-01-10 05:00:00,5501.443
