building,mode,seed,target_name,target_family,horizon_hours,n_dynamic_features,n_train_seq,n_fit_val_seq,n_test_seq,status,rmse,mae,r2,wape_pct,mape_pct,baseline_wape_pct,baseline_mape_pct,delta_wape_vs_baseline,delta_mape_vs_baseline,epochs_ran,datetime_test_start,datetime_test_end
U03,M0,42,target_cum_h8,cumulative,8,8,13225,1322,8199,ok,112.44342327366239,67.76028442382812,0.9319266080856323,17.35127830505371,7546808.0,13.387519036451009,539948.9581021715,3.9637592686027023,7006859.041897829,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M0,52,target_cum_h8,cumulative,8,8,13225,1322,8199,ok,111.91860183856838,68.1473617553711,0.9325605630874634,17.450397491455078,10366583.0,13.387519036451009,539948.9581021715,4.0628784550040695,9826634.041897828,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M0,62,target_cum_h8,cumulative,8,8,13225,1322,8199,ok,114.56111905878015,70.26099395751953,0.9293383359909058,17.99163246154785,11046328.0,13.387519036451009,539948.9581021715,4.604113425096843,10506379.041897828,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M1,42,target_cum_h8,cumulative,8,9,13225,1322,8199,ok,127.7646571520759,74.15152740478516,0.912111759185791,18.98787498474121,8835162.0,13.387519036451009,539948.9581021715,5.600355948290202,8295213.041897829,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M1,52,target_cum_h8,cumulative,8,9,13225,1322,8199,ok,119.11924090879484,69.49490356445312,0.9236035346984863,17.795459747314453,8722797.0,13.387519036451009,539948.9581021715,4.4079407108634445,8182848.041897829,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M1,62,target_cum_h8,cumulative,8,9,13225,1322,8199,ok,113.49435558652245,67.97453308105469,0.930648148059845,17.40614128112793,7155795.5,13.387519036451009,539948.9581021715,4.018622244676921,6615846.541897829,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M2,42,target_cum_h8,cumulative,8,14,13225,1322,8199,ok,110.92882008297032,70.38721466064453,0.9337481260299683,18.02395248413086,5689474.0,13.387519036451009,539948.9581021715,4.636433447679851,5149525.041897829,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M2,52,target_cum_h8,cumulative,8,14,13225,1322,8199,ok,109.6240334549751,68.40164184570312,0.9352974891662598,17.51551055908203,3894196.5,13.387519036451009,539948.9581021715,4.127991522631023,3354247.5418978287,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M2,62,target_cum_h8,cumulative,8,14,13225,1322,8199,ok,118.81790410513686,73.67528533935547,0.9239895343780518,18.865924835205078,4945523.5,13.387519036451009,539948.9581021715,5.4784057987540695,4405574.541897829,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M3,42,target_cum_h8,cumulative,8,15,13225,1322,8199,ok,117.7920738260856,73.28239440917969,0.9252963662147522,18.765317916870117,5904811.5,13.387519036451009,539948.9581021715,5.377798880419109,5364862.541897829,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M3,52,target_cum_h8,cumulative,8,15,13225,1322,8199,ok,114.61796683030327,72.76119995117188,0.9292681813240051,18.63185691833496,7598831.0,13.387519036451009,539948.9581021715,5.244337881883952,7058882.041897829,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M3,62,target_cum_h8,cumulative,8,15,13225,1322,8199,ok,112.0305744400831,69.7767105102539,0.9324255585670471,17.86762237548828,3424002.0,13.387519036451009,539948.9581021715,4.480103339037273,2884053.0418978287,35,2024-01-02 02:00:00,2024-12-30 11:00:00
